baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene
0.38693123808937707,-0.3169503071319313,0.5051224311823428,-0.6274722474510664,0.5303497224433122,0.7119763397184192,TRPV5
0.022939860613746185,0.0703700392409309,2.4246064069174844,0.02902328354827521,0.9768460208281918,0.9994128021690949,KRTAP10.7
11.59060262167363,-0.6530131161440091,0.21075384314905182,-3.0984636217626527,0.0019452685045635066,0.006354543781574121,ATP6V1B1
175.257291237061,0.15918030061954727,0.129510496048661,1.229091891978689,0.2190373547644454,0.3529878415174553,SARM1
235.10307295587438,-0.8826346435381949,0.14712184111720167,-5.999344739269961,1.9811535375887366e-9,6.471768222789872e-8,KCNMA1
35.77750162339034,0.1968231347573598,0.18401341046467004,1.0696129932070857,0.2847935442278019,0.4430121799099141,LRRC24
28.869070565418824,0.05563715823377518,0.11673667033506861,0.47660395036178566,0.6336441698818729,0.7860396031446018,PIK3R6
809.6393649346377,0.14476107097530924,0.048253213495684844,3.000029645450553,0.0026995333066587987,0.00853400851782459,PTPMT1
0,NA,NA,NA,NA,NA,SNORD114.4
1053.8865684562052,0.18681262446648775,0.057023974424530346,3.2760365504464986,0.0010527493562276578,0.004298726537929602,HDAC2
114.7096064591387,-0.19184094977556626,0.15282046387473833,-1.2553354760970474,0.2093570018605695,0.3477455285141663,CMYA5
2.174578389447088,0.4051676546022118,0.21131025128694006,1.9174065249301657,0.055186305942159515,0.11267204129857566,KIR3DL2
673.7244178094921,-0.22778635994313978,0.05343355693265956,-4.26298328277511,2.017156146603475e-5,2.4265409596721017e-4,EFHA1
2010.792646814869,-0.051761860099165884,0.04980305345800934,-1.0393310551291415,0.29865079655146765,0.45027350864682814,ARHGAP1
0.02322521767437522,0.05719474071841216,2.670261455955337,0.021419153765206728,0.9829112945750696,0.9994128021690949,SCARNA8
465.68739804376776,0.037622339678223884,0.06775473907205207,0.5552724457873767,0.5787083228263638,0.756178875159782,ZNF746
1494.7595322279983,0.14208465702005016,0.08122101915908762,1.749358214057237,0.08022911907333549,0.15724907338373756,NSMCE1
662.2600785838421,-0.10057944159214367,0.06495886408438092,-1.5483559173924588,0.12153662847209143,0.2165561743684538,ACVR1
1375.0249536926722,0.14752947053779839,0.061430429215694075,2.4015699128487933,0.016324889256036392,0.03809140826408492,AIP
24.085948425114363,-0.6572803699258205,0.21092453343105658,-3.116187383392559,0.0018320581620474242,0.006191093099332675,PLGLA
51.369519381134424,-0.050699924907924854,0.13611968883210193,-0.3724657714319428,0.7095460920874901,0.8479941100557808,GPR176
56.292001340455116,0.6582408375252076,0.178569080437999,3.686197161964753,2.2763002499373366e-4,0.0011740917078624158,C3orf14
0.6211184268884504,0.04756187146064252,0.5010183191394496,0.09493040402661308,0.924370106644435,0.9994128021690949,KLK15
42.20641890128692,-0.07646388675926218,0.1360702891933156,-0.5619440306372071,0.574154153130626,0.756178875159782,HHIPL1
442.6850047772433,-0.21713854306541622,0.06885772678743875,-3.1534375762318563,0.0016135973477552168,0.005652756045731736,TRIM38
1302.5656095372944,-0.23354805914945512,0.06141763238160449,-3.8026223104524344,1.431725421561146e-4,9.353939420866154e-4,C5orf24
50.88467169463987,0.011247203800713075,0.16762076920363583,0.06709910623933059,0.9465028054112518,0.9994128021690949,SLC35F2
2788.8530209877,0.03968690150141096,0.06163406890712695,0.6439117553834228,0.5196326584718758,0.7072777851422754,NCLN
0.03642163978630794,-0.06569456637411404,1.7616706240901128,-0.03729106081225865,0.9702529329753451,0.9994128021690949,MS4A13
10.312583403378987,0.15085522450146288,0.09358499789639686,1.6119594795360999,0.10697075756134893,0.20555165178455284,SPDYA
335.2202555422608,-0.1686472441402,0.07617159463837264,-2.2140437644880455,0.026825768498162372,0.05974830256408892,ARHGAP32
635.4179176960916,-0.7104289401710614,0.11033150666052634,-6.439039596884558,1.202318342660562e-10,1.1782719758073507e-8,NAAA
1.6660325941992287,0.891849565480385,0.5733478824715694,1.555512094395167,0.1198241564155691,0.2165561743684538,SORCS3
702.7054765011151,0.10376780581519258,0.0475650414266925,2.1815981381014895,0.029139204424370024,0.06345871185751693,CSTF1
0.04266149237554029,0.008805699959800468,1.4095241299489314,0.006247285713455298,0.9950154196058456,0.9994128021690949,OR1C1
970.4724860463357,0.01032691702706074,0.13728751350965043,0.07522109449767858,0.9400388009180836,0.9994128021690949,TCEA2
0.052192506631071466,0.04378003235881376,1.403058349371738,0.031203287004006357,0.9751074185421449,0.9994128021690949,OR6B1
1234.0371098252779,0.04028945488922604,0.16618242434139885,0.24244113087709515,0.8084383669645108,0.9510688954836863,SEPT4
510.25650323450355,-0.22566024078583094,0.06800510371056862,-3.318283900370867,9.057237577516259e-4,0.004034587648166333,C9orf82
1280.9119009988538,0.01799364470225832,0.03915761659639273,0.459518384066203,0.6458619533486132,0.7911808928520512,KPNA4
20.29432921092746,9.067761249523879e-5,0.12321275161716476,7.359434093070485e-4,0.9994128021690949,0.9994128021690949,PRRT2
55.759844449203456,-0.017542308595771768,0.15650083969738982,-0.11209082730604893,0.9107513903402311,0.9994128021690949,PARD3B
938.2246312359385,0.1283774526272981,0.057725906060609636,2.2239140342380677,0.026154228647692113,0.05960731180171691,PTPN6
7635.316581038111,-0.08583889614227014,0.16186610322291592,-0.530308041233661,0.595898372321479,0.7584161102273369,AKR1C4
1.4155975873813125,-0.23816869061632046,0.2456239614081599,-0.9696476241605321,0.3322221657512617,0.4932995794488431,ZSCAN1
986.5052772388527,0.13735984093482317,0.054297103351337424,2.52978211463724,0.011413337832184905,0.029434397567213704,ABCF2
