baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene
545.311643294531,-0.3931468284726929,0.5490516300422662,-0.7160471018771555,0.4739622652502162,0.9107510195004154,TSIX
0.001770150318494194,0,3.6988499665921397,0,1,1,KRTAP21.1
5617.6336056785,-0.006032675378193624,0.09836671327864611,-0.06132842276741216,0.951097655304879,1,ATRN
140.34854230904457,0.025101464329404945,0.07652100054921168,0.32803366591190686,0.7428862080117129,1,SCAI
220.603462633485,0.006339159308725528,0.08004141056661175,0.07919849567680942,0.9368747411117591,1,KCTD13
22.233440569499116,0.36184864537812983,0.1353786749433823,2.672862956661832,0.007520696726435814,0.08189203102118997,LRRC48
1695.1488821040818,0.13532683802913525,0.06261208261834973,2.1613534060832373,0.03066805040476206,0.18784180872916761,PITPNB
1792.3989520558036,0.0838463029641561,0.07523964750911652,1.1143898960185419,0.26511195607853194,0.7520213014705805,PTPRK
0,NA,NA,NA,NA,NA,SNORD115.44
1919.9958924480818,0.0861358752634088,0.09010355523247805,0.9559653339001756,0.3390897488192289,0.8520716765201136,HEBP1
971.3670377235082,-0.031923913544056305,0.04061460097361568,-0.7860206127543866,0.43185541122774873,0.9004644744748804,CNOT2
3725.0342386129064,0.0999619352627982,0.13023318515770993,0.7675611645506956,0.4427479420784226,0.9039437150767794,KLF6
5.025222909882115,0.29508239866536573,0.2536608737692618,1.1632948916425414,0.2447098775678836,0.7331309525307066,EGOT
4291.935266286064,0.016693224852802432,0.08486623008790777,0.19670044062886893,0.8440619652587857,1,ARHGEF12
86.42732973648005,0.013695847337115754,0.1361491114583216,0.10059446727500951,0.9198723889030058,1,SCML2
103.56488745893753,0.019086590366478463,0.08172755840322589,0.23353922152316606,0.8153427170383106,1,ZNF785
445.72752453771267,-0.012210697297770995,0.14808841677456971,-0.0824554517073334,0.9342845420395228,1,NTN4
0.014819428291292864,0,3.6988499665921397,0,1,1,ADAM3A
6030.577916795265,0.05127134081206887,0.0982491059843099,0.5218504565350117,0.6017744556534672,0.9667851910498326,AKR1A1
1052.0061336863077,-0.4624788093197288,0.19306885690212733,-2.395408647155216,0.016601850686654922,0.12655772297256562,PLTP
683.4491338048138,-0.3805242883350999,0.16846681653569395,-2.2587492074706366,0.023898989658750074,0.1561400657705005,GPR56
0.35670438805442845,0.17542947008069834,0.32358746074592953,0.5421392710221238,0.5877225670594477,0.9667851910498326,C3orf49
273.72709479038787,-0.4436381449399199,0.14805335708645512,-2.9964747417436763,0.0027312086321230125,0.04460974099134254,KNTC1
2017.9535694726135,0.04497487788420838,0.10705767237085712,0.42009953035791286,0.6744127457672487,1,HIPK2
0.002378501995368833,0.03890343885301133,3.6988499665921397,0.010517712046821467,0.9916082346625066,1,TRIM64
17.99243306846467,0.054139531201492355,0.31894339342421124,0.16974652028450696,0.8652094870308262,1,C5orf58
1.1994654182590003,-0.3763725296497622,0.2719742112243629,-1.383853740968392,0.1664032436726895,0.603982143700873,SLC39A2
9.868220382608248,0.07973704384746175,0.15205689448704438,0.5243895327235921,0.6000076353409753,0.9667851910498326,NCRNA00107
5229.232634196887,-0.17123520358458302,0.10437618270082148,-1.640558211209954,0.10088915556697256,0.4298755324157962,MSN
0.9140902639178535,0.3046770794192448,0.2631099555304019,1.1579838505352182,0.24687062687258488,0.7331309525307066,SPIN2A
35.05851639355264,-0.7450765829558872,0.3039159424012354,-2.4515876892440986,0.01422275274245838,0.12655772297256562,ARHGEF4
190.47931566965724,0.05142052161545217,0.06187220549148885,0.8310762677196886,0.4059305455930992,0.9004644744748804,NANP
412.45095726362246,-0.14081225365817646,0.08271491572964215,-1.70238042819784,0.08868407653591003,0.3950472500235992,SP110
3186.2275964313253,-0.016229807672747912,0.05404564800156478,-0.30029814190178666,0.763949750418229,1,CTBP1
21.902771436806766,0.605954833498912,0.16565598535254497,3.657910894129988,2.5427941136148236e-4,0.008306460771141756,OR2A4
526.2029110057242,-0.21973067571620425,0.16739435979969075,-1.3126528037094007,0.18929996788181927,0.6183798950806096,TCF7
0.005113378973469401,0,3.6988499665921397,0,1,1,OR7A10
103432.4133092093,0.10620636918919571,0.1905247529915936,0.5574413167924789,0.5772259430100337,0.9667851910498326,SERPINA3
1484.9665431440255,0.02623222275652443,0.04478949011101264,0.5856780841109546,0.5580918643628365,0.9667851910498326,CAB39
0.15876553549119213,-0.18549065407754647,1.0973963295362184,-0.1690279519669421,0.8657746552349044,1,KRT24
60.02423158284421,-0.17548712411914766,0.15861940846930006,-1.106340805407254,0.2685790362394931,0.7520213014705805,PRTFDC1
0.5351616130550061,-0.6573563906564496,1.1657116317571121,-0.5639099522972045,0.5728154165592483,0.9667851910498326,PASD1
5135.17163610575,-0.126819449706189,0.06189273813512393,-2.049019861252824,0.0404601728462909,0.2332409964080299,PTTG1IP
4.475342561818135,-2.0400550045660806,0.3278683351605751,-6.222177581030976,4.903016267429107e-10,4.8049559420805245e-8,ALDH3B2
22.738895199742394,-0.2895692529796368,0.106126028764725,-2.7285413046180627,0.00636151228049831,0.08189203102118997,ZSCAN20
127.27171329171608,-0.24249473281569964,0.17797254520406816,-1.3625401184078623,0.17302749217531577,0.6055962226136051,ABLIM2
715.0486456998643,0.24980769057384983,0.14015868545555743,1.7823204445867946,0.07469699058398993,0.3660152538615507,EDNRB
916.2761530577778,-0.10874720895146925,0.12076335976015669,-0.9004983727468974,0.3678550909019265,0.8792633880094828,LSMD1
42.011317934155336,0.254131069728759,0.19321872561875186,1.315250729011617,0.1884256511754596,0.6183798950806096,LILRA5
